Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-12-08 00:00:00-05:00,25.437378230101558,25.559995546862055,24.884489622090268,25.058382034301758,230659600,0.0,0.0
2014-12-09 00:00:00-05:00,24.565693030154517,25.481974100221038,24.378423049691346,25.441844940185547,240832000,0.0,0.0
2014-12-10 00:00:00-05:00,25.506497451180476,25.60458963011488,24.86666076385049,24.958065032958984,178261200,0.0,0.0
2014-12-11 00:00:00-05:00,25.027173933626592,25.37050076453183,24.822068422341687,24.884492874145508,165606800,0.0,0.0
2014-12-12 00:00:00-05:00,24.625877612878014,24.940222877268805,24.429691619378527,24.463132858276367,224112400,0.0,0.0
2014-12-15 00:00:00-05:00,24.679389634957676,24.880035424854192,23.70960363483249,24.12873077392578,268872400,0.0,0.0
2014-12-16 00:00:00-05:00,23.714062182857344,24.559002627185667,23.68953871527557,23.798778533935547,243162800,0.0,0.0
2014-12-17 00:00:00-05:00,23.881259172988205,24.48765265914763,23.814376700545917,24.39179039001465,213647200,0.0,0.0
2014-12-18 00:00:00-05:00,24.940222363734804,25.11411476135254,24.670465990392927,25.11411476135254,236024800,0.0,0.0
2014-12-19 00:00:00-05:00,25.027173845608395,25.245653473030014,24.89341056542686,24.920162200927734,353719200,0.0,0.0
2014-12-22 00:00:00-05:00,25.00488143741542,25.301389517293426,24.962522411336074,25.178773880004883,180670000,0.0,0.0
2014-12-23 00:00:00-05:00,25.243424497462428,25.26571809329833,25.07176023765208,25.089595794677734,104113600,0.0,0.0
2014-12-24 00:00:00-05:00,25.098512817644462,25.127494321269463,24.971437454223633,24.971437454223633,57918400,0.0,0.0
2014-12-26 00:00:00-05:00,24.99150367895771,25.531016560005874,24.971439951570545,25.412858963012695,134884000,0.0,0.0
2014-12-29 00:00:00-05:00,25.36826619971387,25.58674578746999,25.348200775838748,25.39501953125,110395600,0.0,0.0
2014-12-30 00:00:00-05:00,25.334829112825815,25.397251862415626,24.99373215907267,25.08513641357422,119526000,0.0,0.0
2014-12-31 00:00:00-05:00,25.15201620307587,25.221126854004382,24.570144391170412,24.608043670654297,165613600,0.0,0.0
2015-01-02 00:00:00-05:00,24.833215029633646,24.844362677925627,23.932539816374504,24.373960494995117,212818400,0.0,0.0
2015-01-05 00:00:00-05:00,24.142098031255472,24.22235631875146,23.500033432179514,23.687301635742188,257142000,0.0,0.0
2015-01-06 00:00:00-05:00,23.751957885092835,23.95037376494109,23.326142922140427,23.68953514099121,263188400,0.0,0.0
2015-01-07 00:00:00-05:00,23.899101635523568,24.122041022798573,23.787631941886065,24.021718978881836,160423600,0.0,0.0
2015-01-08 00:00:00-05:00,24.351659718102976,25.002642045323846,24.23350046408655,24.944677352905273,237458000,0.0,0.0
2015-01-09 00:00:00-05:00,25.11857654302509,25.247881776230088,24.570145937688228,24.971437454223633,214798000,0.0,0.0
2015-01-12 00:00:00-05:00,25.102969421720204,25.10965732979821,24.25580094762661,24.356122970581055,198603200,0.0,0.0
2015-01-13 00:00:00-05:00,24.84213074135086,25.147558249682472,24.28032435255636,24.57237434387207,268367600,0.0,0.0
2015-01-14 00:00:00-05:00,24.309308208314505,24.632569602481603,24.18892074886744,24.478742599487305,195826400,0.0,0.0
2015-01-15 00:00:00-05:00,24.52332389908201,24.536699713286996,23.77870742621074,23.814376831054688,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.8611982525674,23.983815574880673,23.453218835662057,23.62934112548828,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,24.041776927915205,24.293699463547632,23.743039037208597,24.237964630126953,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.289242986201124,24.759645179513793,24.137644150902837,24.42300796508789,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.58129198509356,25.073987719990168,24.460904537972027,25.058382034301758,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,25.036089999576294,25.359351380776534,24.86442574542213,25.18768882751465,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.357118517617224,25.495341512356145,25.147556707332374,25.21443748474121,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,25.06283704569604,25.076214561021974,24.30707291412147,24.33159637451172,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.224353437444368,26.333594936543783,25.707134246826172,25.707134246826172,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.932298739090218,26.57213512837527,25.762864398557358,26.507482528686523,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.396015967803535,26.752718541511953,26.050459339618858,26.119571685791016,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.317986910048592,26.567677855168988,25.878796185788186,26.447290420532227,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.418310469477504,26.549843857074542,26.21989460286672,26.451751708984375,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.418307910206952,26.866416394047544,26.375948897542298,26.65462303161621,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.8627795738744,26.90978310846393,26.690439541597694,26.84487533569336,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.86278039838487,26.914259567198492,26.511384312672426,26.618818283081055,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.53376716602626,26.822492434848407,26.506908246961522,26.795635223388672,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.896361401965223,27.339524310150672,26.89412443872989,27.310426712036133,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.478280027973813,27.95949160738301,27.417849600608395,27.950538635253906,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.214652110083993,28.532476720352115,28.104981163481636,28.304180145263672,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.487704818389393,28.487704818389393,28.12288017150458,28.442941665649414,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.534709908673673,28.84582017398087,28.407133030390078,28.610809326171875,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.566039502084738,28.82343188414745,28.52575198395662,28.81000328063965,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.756288963828897,28.87939020303563,28.722717450958815,28.749574661254883,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.787620935910905,28.984582901000977,28.66004578322087,28.984582901000977,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.100973606829776,29.767953872680664,29.020398557483293,29.767953872680664,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.754531336931816,29.902252860070636,29.358370312227045,29.582189559936523,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.445650317549976,29.45460499712846,28.68242610594023,28.82567024230957,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.825670095947338,29.291214390586294,28.337745932895004,29.19049644470215,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.096495859542177,29.224074442227096,28.70257529891934,28.751815795898438,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.928632250732324,29.159165758701242,28.716004688991386,28.892820358276367,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.86372457407329,28.98906277546829,28.668999554211197,28.953250885009766,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.895061705314948,28.998016630566795,28.720482992748646,28.76972007751465,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.778675110823702,28.81672396759647,28.14750499203181,28.292987823486328,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.738376049703028,28.955480887509417,28.259404936986126,28.33550262451172,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.63989913316515,29.000249820253334,27.990823236154807,28.45636749267578,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.29298794677077,28.474280965505773,27.708819655730085,27.86773109436035,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.921445878731944,27.92592151149455,27.3305633129768,27.35965919494629,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.375332203992194,27.955024955438144,27.22313504411501,27.854305267333984,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.843106526843343,28.06692570839738,27.435755684719187,27.66181182861328,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.726722926893768,27.966209411621094,27.500666755844314,27.966209411621094,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.17884240584879,28.496665313984966,28.122887596348537,28.433996200561523,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.4250423871744,28.908492746638263,28.284036886133382,28.754056930541992,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.816721243016858,28.92863084007712,28.514565672475143,28.53694725036621,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.704809643124317,28.73838115381605,28.0132092011976,28.178834915161133,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.451899174077113,28.615286244472742,28.31760627923593,28.472042083740234,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.476522076915796,28.65781340358669,28.32656189138817,28.35565948486328,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.3220764885947,28.384745579685138,27.61480712890625,27.61480712890625,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.47604717992381,27.950542820583795,27.4402352860449,27.80729866027832,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.88115752162176,27.91025340272318,27.50961853962951,27.585716247558594,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.76477234774179,28.29074712441543,27.753580704738212,28.284032821655273,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.221363913202104,28.310891940448723,27.83415762869773,27.849824905395508,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.937107109368785,28.004253539512888,27.552137886099185,27.80953025817871,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.984114900262128,28.102738805578028,27.79610758789844,28.049022674560547,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.858779162247565,28.539189810019135,27.827444607408527,28.50337791442871,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.56828734316242,28.675719620923292,28.19674829679861,28.203462600708008,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.16764914222225,28.29075039909077,27.97068883883779,28.1116943359375,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.167647630365728,28.331036407293823,27.901303927917436,28.32655906677246,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.190031477617474,28.472044186969097,28.03559736931022,28.447423934936523,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.731676375542442,28.77644295824998,28.337755720275766,28.39147186279297,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.425038618145734,28.48994639155646,28.181076507923855,28.26836585998535,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.292981458872934,28.454129823236975,28.203453451378657,28.37579345703125,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.26388568822543,28.447417346943585,28.22583683757034,28.23926544189453,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.10049613500537,28.232548619350812,27.85653236339789,27.92144012451172,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.104975400292204,28.675713305767662,28.015447383471088,28.559328079223633,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.671241179631245,28.6936210507344,28.351177944445134,28.404895782470703,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.42279967852767,28.84357915902978,28.27284122462375,28.78762435913086,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.715995754206922,29.190491228377226,28.680183872893583,29.022626876831055,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.206164141470317,29.23749868803827,28.92414980714931,29.159160614013672,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.613511834581892,29.79704518087677,29.353880795281015,29.68960952758789,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,30.094729146859557,30.112631676292285,29.00025346776084,29.221832275390625,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.132308966531927,29.452368795040247,28.71600510256335,28.792102813720703,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.792099539189596,28.792099539189596,27.883394203442332,28.010971069335938,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.223605758598612,29.125598728145512,28.044551391567047,28.86149024963379,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.984584673121045,29.22407284215331,28.707047652180897,28.80552864074707,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.68243294956098,28.74957940158233,28.151982467492072,28.15645980834961,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.326557793533215,28.369083988549257,27.610337026765688,27.979639053344727,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,28.04257157507958,28.33700064646105,27.874005980407997,28.15270233154297,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.471849417762474,28.68311882019043,28.343739649526686,28.68311882019043,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.63142269975748,28.669630482602116,28.235855030738517,28.39093589782715,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.22911797679393,28.51680298467527,28.05381003228736,28.28980255126953,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.352737341266206,28.58648187107958,28.2898064514584,28.321271896362305,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.635924370622636,28.982044219970703,28.579735838428245,28.982044219970703,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,29.00901054283228,29.10340684421545,28.815721898245293,28.94158363342285,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.8539320982066,29.379855862621312,28.84943605600915,29.2607364654541,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.373112996171944,29.415816822606384,29.13712051235946,29.233766555786133,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.218035000889294,29.438293073719745,29.069696461656783,29.23151969909668,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.233769541459708,29.584385414029725,29.179827318958303,29.53044319152832,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.577638236077643,29.885550227582346,29.532684676594396,29.788904190063477,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.8023972236644,29.872070451072588,29.02025042891763,29.132627487182617,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.294457072419135,29.725984658114953,29.22927987347335,29.676538467407227,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.636078046220064,29.656305093704173,29.465266151672566,29.61809730529785,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.494481528242414,29.543927707861982,29.195558143987977,29.28096580505371,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.280968312219077,29.530445538215282,29.229275821636346,29.33940315246582,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.186564815784614,29.36636876475436,29.065199122178203,29.209041595458984,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.366375713077716,29.429306595685823,29.195560377876372,29.245006561279297,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,29.123634404901047,29.34838848726996,28.97304958125089,29.074188232421875,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,29.10565608140757,29.148359909316437,28.849436543429796,28.914613723754883,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.97079920479638,29.04047584954877,28.505560047909803,28.72357177734375,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.476341307976792,28.786503036439157,28.233608204284028,28.638164520263672,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.75054694185399,29.069697384302323,28.734814221866756,28.966312408447266,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,29.033738612563855,29.258492756074556,28.876411398001576,28.901134490966797,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.811229903995343,28.842695342210185,28.568495053705632,28.581979751586914,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.34149476202513,28.597714326826022,28.253840790632076,28.525793075561523,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.55051342934414,28.734811725212126,28.40217661302977,28.67862319946289,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.70559473842635,28.74155450378003,28.48533495971071,28.61119842529297,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.59546925945685,28.838202421282876,28.593221237987375,28.741558074951172,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.70334413137962,28.72806721803076,28.40891682729114,28.453866958618164,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.653900853137166,28.78201062657417,28.561752560185244,28.680871963500977,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.65165651329322,28.680873932139487,28.51680266695565,28.55051612854004,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.59096440672842,29.17307832682021,28.570737363949668,28.793243408203125,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.961816563774082,29.038232142880886,28.656150817871094,28.656150817871094,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.694356528015742,28.766277773914027,28.433642654661117,28.48758316040039,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.197647851845087,28.424649962277613,27.977389804474516,27.98862648010254,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.222373870614135,28.34598931852695,28.062798656323462,28.190908432006836,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.521293870346295,28.53028423955922,28.316766828911863,28.453866958618164,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.415659693815115,28.4740962373962,28.267321171202585,28.41790771484375,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,28.080780497480493,28.37071352007236,28.06055173487564,28.319019317626953,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.294292096578253,28.352728639781894,27.81781281110554,28.24934196472168,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.977390194399113,28.013349957542626,27.541366706147123,27.54810905456543,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.835791429925674,27.882989579202015,26.79518069552828,26.986221313476562,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.4065176830442,27.835797156531964,27.242446422506905,27.707687377929688,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,28.101005212388337,28.265076461996703,27.94143000509128,28.24260139465332,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.32800954423001,28.402178815507593,28.10325542380426,28.231365203857422,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.256085804190366,28.57748423666518,28.22462036728271,28.503314971923828,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.710088290622444,28.896636320135975,28.622434328689263,28.883148193359375,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,29.01126177322572,29.132627487182614,28.838200143244457,29.132627487182617,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.436048127330913,29.88555637888429,29.37536355311798,29.683279037475586,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.85858550700261,29.87431651170287,29.28995787122075,29.386600494384766,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.41775638849132,28.206643880740657,27.41775638849132,28.143712997436523,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.36396698500371,28.563997998594107,28.10774744591629,28.130224227905273,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.166180366652444,28.26057666579851,27.847029994451464,27.981882095336914,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.664976957098418,27.781850030810553,27.446966955063633,27.593055725097656,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.730159759521484,27.849280870834168,27.543615162959053,27.730159759521484,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.678472853492377,27.757136460026633,27.480688111648522,27.64251136779785,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.49193161837324,27.548120164169028,27.354831429452453,27.503170013427734,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.554849791343667,27.563840160288127,27.17501656318125,27.262670516967773,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.307627790423293,27.548114649700054,26.413105565931296,26.61988067626953,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.39063395392068,26.453564846504552,25.453409486357533,25.765817642211914,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.385974064115008,26.395121174135983,25.194933428421468,25.936622619628906,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.18271186158424,26.302370438623598,25.76503507894715,25.99306297302246,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.86888606705337,26.245923871855755,25.850823942602013,26.08111000061035,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.309142729981335,27.090311619645554,26.309142729981335,27.029354095458984,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.598127461290222,26.68166349743793,25.586672577524055,25.62279510498047,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.406060066430545,26.058539395336965,24.751322540806626,26.017900466918945,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.19851600226288,26.27979385194151,25.859858869435026,25.99757957458496,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.810198656564765,26.259483473982034,25.7402100404721,26.180463790893555,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.198518949639357,26.562011117567994,26.076602161405578,26.451383590698242,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.286569953531746,26.514599599994426,26.19174635807183,26.3023738861084,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.21206871097228,26.306892319995242,25.891473619990034,25.965978622436523,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.756008313294103,25.81696584898628,25.202867208311737,25.433155059814453,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.931942488109087,25.263826811125817,23.85275518095234,23.87759017944336,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.418938747983184,24.563935213229904,20.770974046223976,23.281553268432617,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,25.085465978571534,25.085465978571534,23.367345104129765,23.42152976989746,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.17786629494107,24.8100271103848,23.71729400433165,24.764873504638672,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.33833277946645,25.566360723457965,24.83937631608003,25.49411392211914,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.324783514929475,25.582162834010102,25.182548119384755,25.577648162841797,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.29317482549667,25.85760344062424,25.28640195771505,25.457988739013672,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.86872742515307,25.259311098315713,24.23882482576113,24.32010269165039,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.88679057900773,25.36316680908203,24.638440577192167,25.36316680908203,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.397026488165675,25.46250040649715,24.843887199588334,24.918392181396484,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.602317352534218,24.936458163412663,24.49846268307202,24.670047760009766,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.229956645731967,25.412830948071736,24.90710344033628,25.356388092041016,219374400,0.0,0.0
